34.4	0	0.0786	NAN	
34.6	0	0.0783	NAN	
34.8	0	0.078	NAN	
35	0	0.0777	NAN	
35.2	0	0.07725	NAN	
35.4	0	0.0765	NAN	
35.6	0	0.07545	NAN	
35.8	0	0.0747	NAN	
36	0	0.07395	NAN	
36.2	0	0.07335	NAN	
36.4	0	0.0723	NAN	
36.6	0	0.07125	NAN	
36.8	0	0.07035	NAN	
37	0	0.0696	NAN	
37.2	0	0.06885	NAN	
37.4	0	0.06825	NAN	
37.6	0	0.0675	NAN	
37.8	0	0.06675	NAN	
38	0	0.0663	NAN	
38.2	0	0.066	NAN	
38.4	0	0.066	NAN	
38.6	0	0.0654	NAN	
38.8	0	0.0654	NAN	
39	0	0.06525	NAN	
39.2	0	0.06525	NAN	
39.4	0	0.0657	NAN	
39.6	0	0.066	NAN	
39.8	0	0.06615	NAN	
40	0	0.0663	NAN	
40.2	0	0.06675	NAN	
40.4	0	0.06735	NAN	
40.6	0	0.06825	NAN	
40.8	0	0.06915	NAN	
41	0	0.06975	NAN	
41.2	0	0.0702	NAN	
41.4	0	0.07125	NAN	
41.6	0	0.07275	NAN	
41.8	0	0.07335	NAN	
42	0	0.0738	NAN	
42.2	0	0.0747	NAN	
42.4	0	0.07545	NAN	
42.6	0	0.0765	NAN	
42.8	0	0.0771	NAN	
43	0	0.078	NAN	
43.2	0	0.0783	NAN	
43.4	0	0.07875	NAN	
43.6	0	0.07905	NAN	
43.8	0	0.07905	NAN	
44	0	0.0795	NAN	
44.2	0	0.0789	NAN	
44.4	0	0.0786	NAN	
44.6	0	0.07815	NAN	
44.8	0	0.07785	NAN	
45	0	0.0774	NAN	
45.2	0	0.0768	NAN	
45.4	0	0.07635	NAN	
45.6	0	0.0756	NAN	
45.8	0	0.0747	NAN	
46	0	0.07395	NAN	
46.2	0	0.07305	NAN	
46.4	0	0.07215	NAN	
46.6	0	0.0711	NAN	
46.8	0	0.0702	NAN	
47	0	0.06975	NAN	
47.2	0	0.069	NAN	
47.4	0	0.06825	NAN	
47.6	0	0.06735	NAN	
47.8	0	0.0669	NAN	
48	0	0.06645	NAN	
48.2	0	0.066	NAN	
48.4	0	0.0657	NAN	
48.6	0	0.0654	NAN	
48.8	0	0.0651	NAN	
49	0	0.06525	NAN	
49.2	0	0.0657	NAN	
49.4	0	0.06585	NAN	
49.6	0	0.0657	NAN	
49.8	0	0.0657	NAN	
50	0	0.06615	NAN	
50.2	0	0.0669	NAN	
50.4	0	0.06795	NAN	
50.6	0	0.06825	NAN	
50.8	0	0.06885	NAN	
51	0	0.06975	NAN	
51.2	0	0.0705	NAN	
51.4	0	0.0717	NAN	
51.6	0	0.0726	NAN	
51.8	0	0.07335	NAN	
52	0	0.0738	NAN	
52.2	0	0.07485	NAN	
52.4	0	0.0756	NAN	
52.6	0	0.0765	NAN	
52.8	0	0.0774	NAN	
53	0	0.0777	NAN	
53.2	0	0.07815	NAN	
53.4	0	0.0786	NAN	
53.6	0	0.07935	NAN	
53.8	0	0.0789	NAN	
54	0	0.07905	NAN	
54.2	0	0.0789	NAN	
54.4	0	0.0786	NAN	
54.6	0	0.0783	NAN	
54.8	0	0.078	NAN	
55	0	0.07725	NAN	
55.2	0	0.07665	NAN	
55.4	0	0.0759	NAN	
55.6	0	0.0756	NAN	
55.8	0	0.07485	NAN	
56	0	0.0738	NAN	
56.2	0	0.0729	NAN	
56.4	0	0.07185	NAN	
56.6	0	0.0711	NAN	
56.8	0	0.0705	NAN	
57	0	0.06975	NAN	
57.2	0	0.06885	NAN	
57.4	0	0.0678	NAN	
57.6	0	0.06735	NAN	
57.8	0	0.0669	NAN	
58	0	0.06645	NAN	
58.2	0	0.066	NAN	
58.4	0	0.06585	NAN	
58.6	0	0.0654	NAN	
58.8	0	0.0654	NAN	
59	0	0.06555	NAN	
59.2	0	0.0657	NAN	
59.4	0	0.06555	NAN	
59.6	0	0.06555	NAN	
59.8	0	0.06615	NAN	
60	0	0.0666	NAN	
60.2	0	0.06705	NAN	
60.4	0	0.0678	NAN	
60.6	0	0.0684	NAN	
60.8	0	0.069	NAN	
61	0	0.07005	NAN	
61.2	0	0.07095	NAN	
61.4	0	0.0717	NAN	
61.6	0	0.07215	NAN	
61.8	0	0.0732	NAN	
62	0	0.07395	NAN	
62.2	0	0.07515	NAN	
62.4	0	0.0759	NAN	
62.6	0	0.07665	NAN	
62.8	0	0.07725	NAN	
63	0	0.0774	NAN	
63.2	0	0.0786	NAN	
63.4	0	0.07875	NAN	
63.6	0	0.0792	NAN	
63.8	0	0.07905	NAN	
64	0	0.07875	NAN	
64.2	0	0.0789	NAN	
64.4	0	0.0786	NAN	
64.6	0	0.0786	NAN	
64.8	0	0.07785	NAN	
65	0	0.0774	NAN	
65.2	0	0.0768	NAN	
65.4	0	0.0765	NAN	
65.6	0	0.07575	NAN	
65.8	0	0.0747	NAN	
66	0	0.0738	NAN	
66.2	0	0.07275	NAN	
66.4	0	0.072	NAN	
66.6	0	0.0714	NAN	
66.8	0	0.0705	NAN	
67	0	0.0696	NAN	
67.2	0	0.06855	NAN	
67.4	0	0.0678	NAN	
67.6	0	0.06735	NAN	
67.8	0	0.06675	NAN	
68	0	0.0663	NAN	
68.2	0	0.066	NAN	
68.4	0	0.06555	NAN	
68.6	0	0.0654	NAN	
68.8	0	0.0654	NAN	
69	0	0.0651	NAN	
69.2	0	0.0654	NAN	
69.4	0	0.06525	NAN	
69.6	0	0.06585	NAN	
69.8	0	0.06615	NAN	
70	0	0.06675	NAN	
70.2	0	0.06675	NAN	
70.4	0	0.0675	NAN	
70.6	0	0.06825	NAN	
70.8	0	0.069	NAN	
71	0	0.07005	NAN	
71.2	0	0.07095	NAN	
71.4	0	0.0714	NAN	
71.6	0	0.0723	NAN	
71.8	0	0.0732	NAN	
72	0	0.07425	NAN	
72.2	0	0.0753	NAN	
72.4	0	0.07575	NAN	
72.6	0	0.07635	NAN	
72.8	0	0.07725	NAN	
73	0	0.07785	NAN	
73.2	0	0.07875	NAN	
73.4	0	0.0786	NAN	
73.6	0	0.07875	NAN	
73.8	0	0.0792	NAN	
74	0	0.07875	NAN	
74.2	0	0.07905	NAN	
74.4	0	0.07845	NAN	
74.6	0	0.07845	NAN	
74.8	0	0.0777	NAN	
75	0	0.0771	NAN	
75.2	0	0.0768	NAN	
75.4	0	0.07605	NAN	
75.6	0	0.07515	NAN	
75.8	0	0.07455	NAN	
76	0	0.07365	NAN	
76.2	0	0.07275	NAN	
76.4	0	0.07215	NAN	
76.6	0	0.0714	NAN	
76.8	0	0.0702	NAN	
77	0	0.0693	NAN	
77.2	0	0.06855	NAN	
77.4	0	0.0681	NAN	
77.6	0	0.0675	NAN	
77.8	0	0.06645	NAN	
78	0	0.06615	NAN	
78.2	0	0.0654	NAN	
78.4	0	0.0654	NAN	
78.6	0	0.06555	NAN	
78.8	0	0.0657	NAN	
79	0	0.06555	NAN	
