564	0.255	0.00135	NAN	
566	0.255	0.00135	NAN	
568	0.255	0.0015	NAN	
570	0.255	0.00135	NAN	
572	0.26	0.00135	NAN	
574	0.26	0.0015	NAN	
576	0.26	0.0015	NAN	
578	0.26	0.00165	NAN	
580	0.26	0.00135	NAN	
582	0.265	0.0015	NAN	
584	0.265	0.0015	NAN	
586	0.265	0.00165	NAN	
588	0.265	0.00165	NAN	
590	0.265	0.00135	NAN	
592	0.265	0.00135	NAN	
594	0.27	0.0015	NAN	
596	0.27	0.0015	NAN	
598	0.27	0.0015	NAN	
600	0.27	0.0015	NAN	
602	0.27	0.00135	NAN	
604	0.275	0.0015	NAN	
606	0.275	0.0015	NAN	
608	0.275	0.00135	NAN	
610	0.275	0.00135	NAN	
612	0.275	0.00135	NAN	
614	0.275	0.0015	NAN	
616	0.28	0.0012	NAN	
618	0.28	0.00135	NAN	
620	0.28	0.0012	NAN	
622	0.28	0.0012	NAN	
624	0.28	0.0012	NAN	
626	0.285	0.0012	NAN	
628	0.285	0.00135	NAN	
630	0.285	0.00135	NAN	
632	0.285	0.0012	NAN	
634	0.285	0.00135	NAN	
636	0.29	0.0015	NAN	
638	0.29	0.00135	NAN	
640	0.29	0.00135	NAN	
642	0.29	0.00135	NAN	
644	0.29	0.0015	NAN	
646	0.29	0.0015	NAN	
648	0.295	0.00135	NAN	
650	0.295	0.00135	NAN	
652	0.295	0.00165	NAN	
654	0.295	0.0015	NAN	
656	0.295	0.0015	NAN	
658	0.3	0.0015	NAN	
660	0.3	0.00135	NAN	
662	0.3	0.00135	NAN	
664	0.3	0.0015	NAN	
666	0.3	0.00135	NAN	
668	0.3	0.00165	NAN	
670	0.305	0.0015	NAN	
672	0.305	0.0015	NAN	
674	0.305	0.00135	NAN	
676	0.305	0.0015	NAN	
678	0.305	0.00135	NAN	
680	0.31	0.00165	NAN	
682	0.31	0.00135	NAN	
684	0.31	0.0015	NAN	
686	0.31	0.0015	NAN	
688	0.31	0.0015	NAN	
690	0.31	0.0015	NAN	
692	0.315	0.00135	NAN	
694	0.315	0.0015	NAN	
696	0.315	0.0015	NAN	
698	0.315	0.0015	NAN	
700	0.315	0.0015	NAN	
702	0.32	0.0015	NAN	
704	0.32	0.0012	NAN	
706	0.32	0.00135	NAN	
