0.834	0.38	0.0585	0.06405	-0.02223	-0.024339	NAN	
0.836	0.38	0.06225	NAN	-0.023655	NAN	NAN	
0.838	0.38	0.0696	NAN	-0.026448	NAN	NAN	
0.84	0.38	0.0684	NAN	-0.025992	NAN	NAN	
0.842	0.38	0.06135	NAN	-0.023313	NAN	NAN	
0.844	0.38	0.0582	0.06399	-0.022116	-0.0243162	NAN	
0.846	0.385	0.0624	NAN	-0.024024	NAN	NAN	
0.848	0.385	0.0696	NAN	-0.026796	NAN	NAN	
0.85	0.385	0.06855	NAN	-0.02639175	NAN	NAN	
0.852	0.385	0.0615	NAN	-0.0236775	NAN	NAN	
0.854	0.385	0.0582	0.06396	-0.022407	-0.0246246	NAN	
0.856	0.39	0.0624	NAN	-0.024336	NAN	NAN	
0.858	0.39	0.06915	NAN	-0.0269685	NAN	NAN	
0.86	0.39	0.06855	NAN	-0.0267345	NAN	NAN	
0.862	0.39	0.0615	NAN	-0.023985	NAN	NAN	
0.864	0.39	0.05805	0.06393	-0.0226395	-0.0249327	NAN	
0.866	0.39	0.06225	NAN	-0.0242775	NAN	NAN	
0.868	0.395	0.0693	NAN	-0.0273735	NAN	NAN	
0.87	0.395	0.06855	NAN	-0.02707725	NAN	NAN	
0.872	0.395	0.0615	NAN	-0.0242925	NAN	NAN	
0.874	0.395	0.0582	0.06393	-0.022989	-0.02525235	NAN	
0.876	0.395	0.06195	NAN	-0.02447025	NAN	NAN	
0.878	0.4	0.06945	NAN	-0.02778	NAN	NAN	
0.88	0.4	0.06855	NAN	-0.02742	NAN	NAN	
0.882	0.4	0.0612	NAN	-0.02448	NAN	NAN	
0.884	0.4	0.0579	0.06375	-0.02316	-0.0255	NAN	
0.886	0.4	0.0621	NAN	-0.02484	NAN	NAN	
0.888	0.4	0.069	NAN	-0.0276	NAN	NAN	
0.89	0.405	0.06825	NAN	-0.02764125	NAN	NAN	
0.892	0.405	0.0615	NAN	-0.0249075	NAN	NAN	
0.894	0.405	0.05775	0.0636	-0.02338875	-0.025758	NAN	
0.896	0.405	0.06165	NAN	-0.02496825	NAN	NAN	
0.898	0.405	0.06885	NAN	-0.02788425	NAN	NAN	
0.9	0.41	0.06855	NAN	-0.0281055	NAN	NAN	
0.902	0.41	0.0612	NAN	-0.025092	NAN	NAN	
0.904	0.41	0.05775	0.06366	-0.0236775	-0.0261006	NAN	
0.906	0.41	0.0618	NAN	-0.025338	NAN	NAN	
0.908	0.41	0.069	NAN	-0.02829	NAN	NAN	
0.91	0.41	0.0684	NAN	-0.028044	NAN	NAN	
0.912	0.415	0.0615	NAN	-0.0255225	NAN	NAN	
0.914	0.415	0.05775	0.06363	-0.02396625	-0.02640645	NAN	
0.916	0.415	0.0618	NAN	-0.025647	NAN	NAN	
0.918	0.415	0.0687	NAN	-0.0285105	NAN	NAN	
0.92	0.415	0.0684	NAN	-0.028386	NAN	NAN	
0.922	0.42	0.0612	NAN	-0.025704	NAN	NAN	
0.924	0.42	0.05745	0.06348	-0.024129	-0.0266616	NAN	
0.926	0.42	0.06165	NAN	-0.025893	NAN	NAN	
0.928	0.42	0.0687	NAN	-0.028854	NAN	NAN	
0.93	0.42	0.0681	NAN	-0.028602	NAN	NAN	
0.932	0.42	0.06135	NAN	-0.025767	NAN	NAN	
0.934	0.425	0.0576	0.06345	-0.02448	-0.02696625	NAN	
0.936	0.425	0.0615	NAN	-0.0261375	NAN	NAN	
0.938	0.425	0.0687	NAN	-0.0291975	NAN	NAN	
0.94	0.425	0.06855	NAN	-0.02913375	NAN	NAN	
0.942	0.425	0.06135	NAN	-0.02607375	NAN	NAN	
0.944	0.43	0.05775	0.06363	-0.0248325	-0.0273609	NAN	
0.946	0.43	0.0615	NAN	-0.026445	NAN	NAN	
0.948	0.43	0.069	NAN	-0.02967	NAN	NAN	
0.95	0.43	0.06825	NAN	-0.0293475	NAN	NAN	
0.952	0.43	0.0615	NAN	-0.026445	NAN	NAN	
0.954	0.435	0.0579	0.0636	-0.0251865	-0.027666	NAN	
0.956	0.435	0.06165	NAN	-0.02681775	NAN	NAN	
0.958	0.435	0.0687	NAN	-0.0298845	NAN	NAN	
0.96	0.435	0.0684	NAN	-0.029754	NAN	NAN	
0.962	0.435	0.06165	NAN	-0.02681775	NAN	NAN	
0.964	0.435	0.0579	0.06378	-0.0251865	-0.0277443	NAN	
0.966	0.44	0.0618	NAN	-0.027192	NAN	NAN	
0.968	0.44	0.06915	NAN	-0.030426	NAN	NAN	
0.97	0.44	0.0687	NAN	-0.030228	NAN	NAN	
0.972	0.44	0.0618	NAN	-0.027192	NAN	NAN	
0.974	0.44	0.0579	0.06381	-0.025476	-0.0280764	NAN	
0.976	0.445	0.0618	NAN	-0.027501	NAN	NAN	
0.978	0.445	0.06885	NAN	-0.03063825	NAN	NAN	
0.98	0.445	0.06855	NAN	-0.03050475	NAN	NAN	
0.982	0.445	0.06165	NAN	-0.02743425	NAN	NAN	
0.984	0.445	0.05805	0.06381	-0.02583225	-0.02839545	NAN	
0.986	0.445	0.0618	NAN	-0.027501	NAN	NAN	
0.988	0.45	0.069	NAN	-0.03105	NAN	NAN	
0.99	0.45	0.0687	NAN	-0.030915	NAN	NAN	
0.992	0.45	0.06195	NAN	-0.0278775	NAN	NAN	
0.994	0.45	0.05805	0.06393	-0.0261225	-0.0287685	NAN	
0.996	0.45	0.06195	NAN	-0.0278775	NAN	NAN	
0.998	0.455	0.069	NAN	-0.031395	NAN	NAN	
1	0.455	0.069	NAN	-0.031395	NAN	NAN	
1.002	0.455	0.0621	NAN	-0.0282555	NAN	NAN	
1.004	0.455	0.05805	0.06405	-0.02641275	-0.02914275	NAN	
1.006	0.455	0.0621	NAN	-0.0282555	NAN	NAN	
1.008	0.455	0.069	NAN	-0.031395	NAN	NAN	
1.01	0.46	0.06885	NAN	-0.031671	NAN	NAN	
1.012	0.46	0.0621	NAN	-0.028566	NAN	NAN	
1.014	0.46	0.0582	0.06396	-0.026772	-0.0294216	NAN	
1.016	0.46	0.06165	NAN	-0.028359	NAN	NAN	
1.018	0.46	0.069	NAN	-0.03174	NAN	NAN	
1.02	0.465	0.069	NAN	-0.032085	NAN	NAN	
1.022	0.465	0.0621	NAN	-0.0288765	NAN	NAN	
1.024	0.465	0.05805	0.06399	-0.02699325	-0.02975535	NAN	
1.026	0.465	0.0618	NAN	-0.028737	NAN	NAN	
1.028	0.465	0.069	NAN	-0.032085	NAN	NAN	
1.03	0.465	0.06885	NAN	-0.03201525	NAN	NAN	
1.032	0.47	0.0621	NAN	-0.029187	NAN	NAN	
1.034	0.47	0.05805	0.0639	-0.0272835	-0.030033	NAN	
1.036	0.47	0.0615	NAN	-0.028905	NAN	NAN	
1.038	0.47	0.069	NAN	-0.03243	NAN	NAN	
1.04	0.47	0.069	NAN	-0.03243	NAN	NAN	
1.042	0.475	0.0621	NAN	-0.0294975	NAN	NAN	
1.044	0.475	0.0582	0.06396	-0.027645	-0.030381	NAN	
1.046	0.475	0.06165	NAN	-0.02928375	NAN	NAN	
1.048	0.475	0.06885	NAN	-0.03270375	NAN	NAN	
1.05	0.475	0.069	NAN	-0.032775	NAN	NAN	
1.052	0.475	0.0624	NAN	-0.02964	NAN	NAN	
1.054	0.48	0.05805	0.06405	-0.027864	-0.030744	NAN	
1.056	0.48	0.0618	NAN	-0.029664	NAN	NAN	
1.058	0.48	0.069	NAN	-0.03312	NAN	NAN	
1.06	0.48	0.069	NAN	-0.03312	NAN	NAN	
1.062	0.48	0.0621	NAN	-0.029808	NAN	NAN	
1.064	0.485	0.05805	0.0639	-0.02815425	-0.0309915	NAN	
1.066	0.485	0.0615	NAN	-0.0298275	NAN	NAN	
1.068	0.485	0.06885	NAN	-0.03339225	NAN	NAN	
1.07	0.485	0.06885	NAN	-0.03339225	NAN	NAN	
1.072	0.485	0.0621	NAN	-0.0301185	NAN	NAN	
1.074	0.485	0.0579	0.06372	-0.0280815	-0.0309042	NAN	
1.076	0.49	0.0612	NAN	-0.029988	NAN	NAN	
1.078	0.49	0.06855	NAN	-0.0335895	NAN	NAN	
1.08	0.49	0.069	NAN	-0.03381	NAN	NAN	
1.082	0.49	0.0621	NAN	-0.030429	NAN	NAN	
1.084	0.49	0.0579	0.06381	-0.028371	-0.0312669	NAN	
1.086	0.495	0.06135	NAN	-0.03036825	NAN	NAN	
1.088	0.495	0.0687	NAN	-0.0340065	NAN	NAN	
1.09	0.495	0.069	NAN	-0.034155	NAN	NAN	
1.092	0.495	0.0621	NAN	-0.0307395	NAN	NAN	
1.094	0.495	0.0579	0.06378	-0.0286605	-0.0315711	NAN	
1.096	0.495	0.06135	NAN	-0.03036825	NAN	NAN	
1.098	0.5	0.06855	NAN	-0.034275	NAN	NAN	
1.1	0.5	0.06885	NAN	-0.034425	NAN	NAN	
1.102	0.5	0.0621	NAN	-0.03105	NAN	NAN	
1.104	0.5	0.0579	0.06372	-0.02895	-0.03186	NAN	
1.106	0.5	0.0612	NAN	-0.0306	NAN	NAN	
1.108	0.505	0.06855	NAN	-0.03461775	NAN	NAN	
1.11	0.505	0.069	NAN	-0.034845	NAN	NAN	
1.112	0.505	0.06225	NAN	-0.03143625	NAN	NAN	
1.114	0.505	0.0579	0.06366	-0.0292395	-0.0321483	NAN	
1.116	0.505	0.0609	NAN	-0.0307545	NAN	NAN	
1.118	0.505	0.06825	NAN	-0.03446625	NAN	NAN	
1.12	0.51	0.06885	NAN	-0.0351135	NAN	NAN	
1.122	0.51	0.0621	NAN	-0.031671	NAN	NAN	
1.124	0.51	0.05775	0.06357	-0.0294525	-0.0324207	NAN	
1.126	0.51	0.06105	NAN	-0.0311355	NAN	NAN	
1.128	0.51	0.0681	NAN	-0.034731	NAN	NAN	
1.13	0.515	0.0687	NAN	-0.0353805	NAN	NAN	
1.132	0.515	0.0624	NAN	-0.032136	NAN	NAN	
1.134	0.515	0.0576	0.06354	-0.029664	-0.0327231	NAN	
1.136	0.515	0.0609	NAN	-0.0313635	NAN	NAN	
1.138	0.515	0.0681	NAN	-0.0350715	NAN	NAN	
1.14	0.515	0.069	NAN	-0.035535	NAN	NAN	
1.142	0.52	0.0621	NAN	-0.032292	NAN	NAN	
1.144	0.52	0.05775	0.06354	-0.03003	-0.0330408	NAN	
1.146	0.52	0.06075	NAN	-0.03159	NAN	NAN	
1.148	0.52	0.0681	NAN	-0.035412	NAN	NAN	
1.15	0.52	0.06885	NAN	-0.035802	NAN	NAN	
1.152	0.525	0.06225	NAN	-0.03268125	NAN	NAN	
1.154	0.525	0.05775	0.0636	-0.03031875	-0.03339	NAN	
1.156	0.525	0.06075	NAN	-0.03189375	NAN	NAN	
1.158	0.525	0.0684	NAN	-0.03591	NAN	NAN	
1.16	0.525	0.06885	NAN	-0.03614625	NAN	NAN	
1.162	0.525	0.0621	NAN	-0.0326025	NAN	NAN	
1.164	0.53	0.05775	0.06351	-0.0306075	-0.0336603	NAN	
1.166	0.53	0.06075	NAN	-0.0321975	NAN	NAN	
1.168	0.53	0.0681	NAN	-0.036093	NAN	NAN	
1.17	0.53	0.06885	NAN	-0.0364905	NAN	NAN	
1.172	0.53	0.06225	NAN	-0.0329925	NAN	NAN	
1.174	0.535	0.05775	0.0636	-0.03089625	-0.034026	NAN	
1.176	0.535	0.0609	NAN	-0.0325815	NAN	NAN	
1.178	0.535	0.06825	NAN	-0.03651375	NAN	NAN	
1.18	0.535	0.06915	NAN	-0.03699525	NAN	NAN	
1.182	0.535	0.06225	NAN	-0.03330375	NAN	NAN	
1.184	0.535	0.05805	0.06372	-0.03105675	-0.0340902	NAN	
1.186	0.54	0.0609	NAN	-0.032886	NAN	NAN	
1.188	0.54	0.06825	NAN	-0.036855	NAN	NAN	
1.19	0.54	0.06915	NAN	-0.037341	NAN	NAN	
1.192	0.54	0.0627	NAN	-0.033858	NAN	NAN	
1.194	0.54	0.0582	0.06387	-0.031428	-0.0344898	NAN	
1.196	0.545	0.06105	NAN	-0.03327225	NAN	NAN	
1.198	0.545	0.06825	NAN	-0.03719625	NAN	NAN	
1.2	0.545	0.0693	NAN	-0.0377685	NAN	NAN	
1.202	0.545	0.0627	NAN	-0.0341715	NAN	NAN	
1.204	0.545	0.0582	0.06405	-0.031719	-0.03490725	NAN	
1.206	0.545	0.0615	NAN	-0.0335175	NAN	NAN	
1.208	0.55	0.06855	NAN	-0.0377025	NAN	NAN	
1.21	0.55	0.06945	NAN	-0.0381975	NAN	NAN	
1.212	0.55	0.0627	NAN	-0.034485	NAN	NAN	
1.214	0.55	0.0582	0.06393	-0.03201	-0.0351615	NAN	
1.216	0.55	0.0609	NAN	-0.033495	NAN	NAN	
1.218	0.555	0.0684	NAN	-0.037962	NAN	NAN	
1.22	0.555	0.0693	NAN	-0.0384615	NAN	NAN	
1.222	0.555	0.0627	NAN	-0.0347985	NAN	NAN	
1.224	0.555	0.0582	0.06396	-0.032301	-0.0354978	NAN	
1.226	0.555	0.06105	NAN	-0.03388275	NAN	NAN	
1.228	0.555	0.06855	NAN	-0.03804525	NAN	NAN	
1.23	0.56	0.06915	NAN	-0.038724	NAN	NAN	
1.232	0.56	0.06285	NAN	-0.035196	NAN	NAN	
1.234	0.56	0.05805	0.06393	-0.032508	-0.0358008	NAN	
1.236	0.56	0.0612	NAN	-0.034272	NAN	NAN	
1.238	0.56	0.0684	NAN	-0.038304	NAN	NAN	
1.24	0.565	0.0693	NAN	-0.0391545	NAN	NAN	
1.242	0.565	0.06285	NAN	-0.03551025	NAN	NAN	
1.244	0.565	0.05805	0.06387	-0.03279825	-0.03608655	NAN	
1.246	0.565	0.0609	NAN	-0.0344085	NAN	NAN	
1.248	0.565	0.06825	NAN	-0.03856125	NAN	NAN	
1.25	0.57	0.0693	NAN	-0.039501	NAN	NAN	
1.252	0.57	0.0627	NAN	-0.035739	NAN	NAN	
1.254	0.57	0.05805	0.06378	-0.0330885	-0.0363546	NAN	
1.256	0.57	0.06075	NAN	-0.0346275	NAN	NAN	
1.258	0.57	0.0681	NAN	-0.038817	NAN	NAN	
1.26	0.57	0.06945	NAN	-0.0395865	NAN	NAN	
1.262	0.565	0.06285	NAN	-0.03551025	NAN	NAN	
1.264	0.565	0.0579	0.06387	-0.0327135	-0.03608655	NAN	
1.266	0.565	0.06105	NAN	-0.03449325	NAN	NAN	
1.268	0.565	0.0681	NAN	-0.0384765	NAN	NAN	
1.27	0.565	0.06915	NAN	-0.03906975	NAN	NAN	
1.272	0.56	0.0627	NAN	-0.035112	NAN	NAN	
1.274	0.56	0.0579	0.06366	-0.032424	-0.0356496	NAN	
1.276	0.56	0.0606	NAN	-0.033936	NAN	NAN	
1.278	0.56	0.06795	NAN	-0.038052	NAN	NAN	
1.28	0.56	0.069	NAN	-0.03864	NAN	NAN	
1.282	0.56	0.06285	NAN	-0.035196	NAN	NAN	
1.284	0.555	0.0579	0.0636	-0.0321345	-0.035298	NAN	
1.286	0.555	0.06045	NAN	-0.03354975	NAN	NAN	
1.288	0.555	0.0678	NAN	-0.037629	NAN	NAN	
1.29	0.555	0.0693	NAN	-0.0384615	NAN	NAN	
1.292	0.555	0.06285	NAN	-0.03488175	NAN	NAN	
1.294	0.55	0.0579	0.06372	-0.031845	-0.035046	NAN	
1.296	0.55	0.0606	NAN	-0.03333	NAN	NAN	
1.298	0.55	0.06795	NAN	-0.0373725	NAN	NAN	
1.3	0.55	0.06885	NAN	-0.0378675	NAN	NAN	
1.302	0.55	0.0627	NAN	-0.034485	NAN	NAN	
1.304	0.55	0.05775	0.06345	-0.0317625	-0.0348975	NAN	
1.306	0.545	0.0603	NAN	-0.0328635	NAN	NAN	
1.308	0.545	0.06765	NAN	-0.03686925	NAN	NAN	
1.31	0.545	0.069	NAN	-0.037605	NAN	NAN	
1.312	0.545	0.0627	NAN	-0.0341715	NAN	NAN	
1.314	0.545	0.05775	0.06339	-0.03147375	-0.03454755	NAN	
1.316	0.54	0.06	NAN	-0.0324	NAN	NAN	
1.318	0.54	0.0675	NAN	-0.03645	NAN	NAN	
1.32	0.54	0.069	NAN	-0.03726	NAN	NAN	
1.322	0.54	0.06285	NAN	-0.033939	NAN	NAN	
1.324	0.54	0.05745	0.06333	-0.031023	-0.0341982	NAN	
1.326	0.54	0.05985	NAN	-0.032319	NAN	NAN	
1.328	0.535	0.0675	NAN	-0.0361125	NAN	NAN	
1.33	0.535	0.06885	NAN	-0.03683475	NAN	NAN	
1.332	0.535	0.0624	NAN	-0.033384	NAN	NAN	
1.334	0.535	0.0576	0.06324	-0.030816	-0.0338334	NAN	
1.336	0.535	0.06	NAN	-0.0321	NAN	NAN	
1.338	0.53	0.06735	NAN	-0.0356955	NAN	NAN	
1.34	0.53	0.06885	NAN	-0.0364905	NAN	NAN	
1.342	0.53	0.0627	NAN	-0.033231	NAN	NAN	
1.344	0.53	0.05775	0.06333	-0.0306075	-0.0335649	NAN	
1.346	0.53	0.06	NAN	-0.0318	NAN	NAN	
1.348	0.53	0.06735	NAN	-0.0356955	NAN	NAN	
1.35	0.525	0.06885	NAN	-0.03614625	NAN	NAN	
1.352	0.525	0.06255	NAN	-0.03283875	NAN	NAN	
1.354	0.525	0.0579	0.0633	-0.0303975	-0.0332325	NAN	
1.356	0.525	0.06	NAN	-0.0315	NAN	NAN	
1.358	0.525	0.0672	NAN	-0.03528	NAN	NAN	
1.36	0.52	0.06915	NAN	-0.035958	NAN	NAN	
1.362	0.52	0.06255	NAN	-0.032526	NAN	NAN	
1.364	0.52	0.0576	0.06333	-0.029952	-0.0329316	NAN	
1.366	0.52	0.06015	NAN	-0.031278	NAN	NAN	
1.368	0.52	0.0672	NAN	-0.034944	NAN	NAN	
1.37	0.52	0.069	NAN	-0.03588	NAN	NAN	
1.372	0.515	0.063	NAN	-0.032445	NAN	NAN	
1.374	0.515	0.05775	0.06336	-0.02974125	-0.0326304	NAN	
1.376	0.515	0.05985	NAN	-0.03082275	NAN	NAN	
1.378	0.515	0.0672	NAN	-0.034608	NAN	NAN	
1.38	0.515	0.06915	NAN	-0.03561225	NAN	NAN	
1.382	0.51	0.06285	NAN	-0.0320535	NAN	NAN	
1.384	0.51	0.05775	0.06345	-0.0294525	-0.0323595	NAN	
1.386	0.51	0.06015	NAN	-0.0306765	NAN	NAN	
1.388	0.51	0.06735	NAN	-0.0343485	NAN	NAN	
1.39	0.51	0.069	NAN	-0.03519	NAN	NAN	
1.392	0.51	0.06315	NAN	-0.0322065	NAN	NAN	
1.394	0.505	0.05805	0.06348	-0.02931525	-0.0320574	NAN	
1.396	0.505	0.05985	NAN	-0.03022425	NAN	NAN	
1.398	0.505	0.06735	NAN	-0.03401175	NAN	NAN	
1.4	0.505	0.06915	NAN	-0.03492075	NAN	NAN	
1.402	0.505	0.06315	NAN	-0.03189075	NAN	NAN	
1.404	0.5	0.0579	0.06357	-0.02895	-0.031785	NAN	
1.406	0.5	0.06015	NAN	-0.030075	NAN	NAN	
1.408	0.5	0.0675	NAN	-0.03375	NAN	NAN	
1.41	0.5	0.06915	NAN	-0.034575	NAN	NAN	
1.412	0.5	0.06315	NAN	-0.031575	NAN	NAN	
1.414	0.5	0.05805	0.06357	-0.029025	-0.031785	NAN	
1.416	0.495	0.0603	NAN	-0.0298485	NAN	NAN	
1.418	0.495	0.0672	NAN	-0.033264	NAN	NAN	
1.42	0.495	0.06915	NAN	-0.03422925	NAN	NAN	
1.422	0.495	0.0633	NAN	-0.0313335	NAN	NAN	
1.424	0.495	0.0582	0.06366	-0.028809	-0.0315117	NAN	
1.426	0.49	0.0603	NAN	-0.029547	NAN	NAN	
1.428	0.49	0.06735	NAN	-0.0330015	NAN	NAN	
1.43	0.49	0.06915	NAN	-0.0338835	NAN	NAN	
1.432	0.49	0.0633	NAN	-0.031017	NAN	NAN	
1.434	0.49	0.0582	0.06357	-0.028518	-0.0311493	NAN	
1.436	0.49	0.05985	NAN	-0.0293265	NAN	NAN	
1.438	0.485	0.06735	NAN	-0.03266475	NAN	NAN	
1.44	0.485	0.0696	NAN	-0.033756	NAN	NAN	
1.442	0.485	0.0633	NAN	-0.0307005	NAN	NAN	
1.444	0.485	0.0579	0.06366	-0.0280815	-0.0308751	NAN	
1.446	0.485	0.06015	NAN	-0.02917275	NAN	NAN	
1.448	0.48	0.06735	NAN	-0.032328	NAN	NAN	
1.45	0.48	0.0693	NAN	-0.033264	NAN	NAN	
1.452	0.48	0.0633	NAN	-0.030384	NAN	NAN	
1.454	0.48	0.0579	0.0636	-0.027792	-0.030528	NAN	
1.456	0.48	0.06015	NAN	-0.028872	NAN	NAN	
1.458	0.48	0.06735	NAN	-0.032328	NAN	NAN	
1.46	0.475	0.0693	NAN	-0.0329175	NAN	NAN	
1.462	0.475	0.06315	NAN	-0.02999625	NAN	NAN	
1.464	0.475	0.0579	0.06342	-0.0275025	-0.0301245	NAN	
1.466	0.475	0.0597	NAN	-0.0283575	NAN	NAN	
1.468	0.475	0.06705	NAN	-0.03184875	NAN	NAN	
1.47	0.47	0.0693	NAN	-0.032571	NAN	NAN	
1.472	0.47	0.0633	NAN	-0.029751	NAN	NAN	
1.474	0.47	0.05805	0.06345	-0.0272835	-0.0298215	NAN	
1.476	0.47	0.0597	NAN	-0.028059	NAN	NAN	
1.478	0.47	0.0669	NAN	-0.031443	NAN	NAN	
1.48	0.47	0.0693	NAN	-0.032571	NAN	NAN	
1.482	0.465	0.0633	NAN	-0.0294345	NAN	NAN	
1.484	0.465	0.0579	0.06333	-0.0269235	-0.02944845	NAN	
1.486	0.465	0.05955	NAN	-0.02769075	NAN	NAN	
1.488	0.465	0.0666	NAN	-0.030969	NAN	NAN	
1.49	0.465	0.06915	NAN	-0.03215475	NAN	NAN	
1.492	0.46	0.063	NAN	-0.02898	NAN	NAN	
1.494	0.46	0.0576	0.06318	-0.026496	-0.0290628	NAN	
1.496	0.46	0.05955	NAN	-0.027393	NAN	NAN	
1.498	0.46	0.0666	NAN	-0.030636	NAN	NAN	
1.5	0.46	0.06915	NAN	-0.031809	NAN	NAN	
1.502	0.46	0.06315	NAN	-0.029049	NAN	NAN	
1.504	0.455	0.05775	0.06318	-0.02627625	-0.0287469	NAN	
1.506	0.455	0.05955	NAN	-0.02709525	NAN	NAN	
1.508	0.455	0.0663	NAN	-0.0301665	NAN	NAN	
1.51	0.455	0.06915	NAN	-0.03146325	NAN	NAN	
1.512	0.455	0.063	NAN	-0.028665	NAN	NAN	
1.514	0.45	0.0576	0.06315	-0.02592	-0.0284175	NAN	
1.516	0.45	0.0594	NAN	-0.02673	NAN	NAN	
1.518	0.45	0.0666	NAN	-0.02997	NAN	NAN	
1.52	0.45	0.0693	NAN	-0.031185	NAN	NAN	
1.522	0.45	0.06285	NAN	-0.0282825	NAN	NAN	
1.524	0.45	0.0576	0.06309	-0.02592	-0.0283905	NAN	
1.526	0.445	0.05925	NAN	-0.02636625	NAN	NAN	
1.528	0.445	0.06645	NAN	-0.02957025	NAN	NAN	
1.53	0.445	0.06915	NAN	-0.03077175	NAN	NAN	
1.532	0.445	0.0633	NAN	-0.0281685	NAN	NAN	
1.534	0.445	0.05745	0.06315	-0.02556525	-0.02810175	NAN	
1.536	0.44	0.05955	NAN	-0.026202	NAN	NAN	
1.538	0.44	0.0663	NAN	-0.029172	NAN	NAN	
1.54	0.44	0.06915	NAN	-0.030426	NAN	NAN	
1.542	0.44	0.0633	NAN	-0.027852	NAN	NAN	
1.544	0.44	0.0579	0.06324	-0.025476	-0.0278256	NAN	
1.546	0.44	0.0594	NAN	-0.026136	NAN	NAN	
1.548	0.435	0.06645	NAN	-0.02890575	NAN	NAN	
1.55	0.435	0.069	NAN	-0.030015	NAN	NAN	
1.552	0.435	0.0633	NAN	-0.0275355	NAN	NAN	
1.554	0.435	0.05745	0.06309	-0.02499075	-0.02744415	NAN	
1.556	0.435	0.0591	NAN	-0.0257085	NAN	NAN	
1.558	0.43	0.0666	NAN	-0.028638	NAN	NAN	
1.56	0.43	0.0693	NAN	-0.029799	NAN	NAN	
1.562	0.43	0.0636	NAN	-0.027348	NAN	NAN	
1.564	0.43	0.0576	0.06327	-0.024768	-0.0272061	NAN	
1.566	0.43	0.0594	NAN	-0.025542	NAN	NAN	
1.568	0.425	0.06645	NAN	-0.02824125	NAN	NAN	
1.57	0.425	0.0693	NAN	-0.0294525	NAN	NAN	
1.572	0.425	0.0636	NAN	-0.02703	NAN	NAN	
1.574	0.425	0.0579	0.0633	-0.0246075	-0.0269025	NAN	
1.576	0.425	0.0594	NAN	-0.025245	NAN	NAN	
1.578	0.425	0.0663	NAN	-0.0281775	NAN	NAN	
1.58	0.42	0.0693	NAN	-0.029106	NAN	NAN	
1.582	0.42	0.0633	NAN	-0.026586	NAN	NAN	
1.584	0.42	0.0579	0.06327	-0.024318	-0.0265734	NAN	
1.586	0.42	0.05925	NAN	-0.024885	NAN	NAN	
1.588	0.42	0.0666	NAN	-0.027972	NAN	NAN	
1.59	0.415	0.06915	NAN	-0.02869725	NAN	NAN	
1.592	0.415	0.06345	NAN	-0.02633175	NAN	NAN	
1.594	0.415	0.0582	0.06339	-0.024153	-0.02630685	NAN	
1.596	0.415	0.05955	NAN	-0.02471325	NAN	NAN	
1.598	0.415	0.0666	NAN	-0.027639	NAN	NAN	
1.6	0.415	0.0696	NAN	-0.028884	NAN	NAN	
1.602	0.41	0.0636	NAN	-0.026076	NAN	NAN	
1.604	0.41	0.05805	0.06348	-0.0238005	-0.0260268	NAN	
1.606	0.41	0.05955	NAN	-0.0244155	NAN	NAN	
1.608	0.41	0.0666	NAN	-0.027306	NAN	NAN	
1.61	0.41	0.06945	NAN	-0.0284745	NAN	NAN	
1.612	0.405	0.06375	NAN	-0.02581875	NAN	NAN	
1.614	0.405	0.0579	0.06348	-0.0234495	-0.0257094	NAN	
1.616	0.405	0.0597	NAN	-0.0241785	NAN	NAN	
1.618	0.405	0.0666	NAN	-0.026973	NAN	NAN	
1.62	0.405	0.06975	NAN	-0.02824875	NAN	NAN	
1.622	0.405	0.0639	NAN	-0.0258795	NAN	NAN	
1.624	0.4	0.05835	0.06357	-0.02334	-0.025428	NAN	
1.626	0.4	0.0594	NAN	-0.02376	NAN	NAN	
1.628	0.4	0.06645	NAN	-0.02658	NAN	NAN	
1.63	0.4	0.06945	NAN	-0.02778	NAN	NAN	
1.632	0.4	0.06375	NAN	-0.0255	NAN	NAN	
1.634	0.395	0.0579	0.06339	-0.0228705	-0.02503905	NAN	
1.636	0.395	0.0594	NAN	-0.023463	NAN	NAN	
1.638	0.395	0.06645	NAN	-0.02624775	NAN	NAN	
1.64	0.395	0.06945	NAN	-0.02743275	NAN	NAN	
1.642	0.395	0.06435	NAN	-0.02541825	NAN	NAN	
1.644	0.395	0.0582	0.06354	-0.022989	-0.0250983	NAN	
1.646	0.39	0.0594	NAN	-0.023166	NAN	NAN	
1.648	0.39	0.0663	NAN	-0.025857	NAN	NAN	
1.65	0.39	0.06975	NAN	-0.0272025	NAN	NAN	
1.652	0.39	0.06405	NAN	-0.0249795	NAN	NAN	
1.654	0.39	0.05805	0.0636	-0.0226395	-0.024804	NAN	
1.656	0.385	0.05955	NAN	-0.02292675	NAN	NAN	
1.658	0.385	0.0666	NAN	-0.025641	NAN	NAN	
1.66	0.385	0.06945	NAN	-0.02673825	NAN	NAN	
1.662	0.385	0.0642	NAN	-0.024717	NAN	NAN	
1.664	0.385	0.0582	0.06354	-0.022407	-0.0244629	NAN	
1.666	0.385	0.0594	NAN	-0.022869	NAN	NAN	
1.668	0.38	0.06645	NAN	-0.025251	NAN	NAN	
1.67	0.38	0.0693	NAN	-0.026334	NAN	NAN	
1.672	0.38	0.06405	NAN	-0.024339	NAN	NAN	
1.674	0.38	0.05805	0.06342	-0.022059	-0.0240996	NAN	
1.676	0.38	0.0594	NAN	-0.022572	NAN	NAN	
