0	0	0.0576	NAN	0	0	NAN	
0.002	0	0.05715	NAN	0	0	NAN	
0.004	0	0.06375	0.06219	0	0	NAN	
0.006	0	0.0681	NAN	0	0	NAN	
0.008	0	0.06435	NAN	0	0	NAN	
0.01	0	0.0576	NAN	0	0	NAN	
0.012	0.005	0.057	NAN	-0.000285	NAN	NAN	
0.014	0.005	0.063	0.06198	-0.000315	-0.0003099	NAN	
0.016	0.005	0.0681	NAN	-0.0003405	NAN	NAN	
0.018	0.005	0.0642	NAN	-0.000321	NAN	NAN	
0.02	0.005	0.05775	NAN	-0.00028875	NAN	NAN	
0.022	0.01	0.0576	NAN	-0.000576	NAN	NAN	
0.024	0.01	0.0636	0.06225	-0.000636	-0.0006225	NAN	
0.026	0.01	0.06825	NAN	-0.0006825	NAN	NAN	
0.028	0.01	0.06405	NAN	-0.0006405	NAN	NAN	
0.03	0.01	0.0576	NAN	-0.000576	NAN	NAN	
0.032	0.01	0.0573	NAN	-0.000573	NAN	NAN	
0.034	0.015	0.06315	0.06201	-0.00094725	-0.00093015	NAN	
0.036	0.015	0.0681	NAN	-0.0010215	NAN	NAN	
0.038	0.015	0.0639	NAN	-0.0009585	NAN	NAN	
0.04	0.015	0.05745	NAN	-0.00086175	NAN	NAN	
0.042	0.015	0.0576	NAN	-0.000864	NAN	NAN	
0.044	0.02	0.0639	0.06225	-0.001278	-0.001245	NAN	
0.046	0.02	0.06825	NAN	-0.001365	NAN	NAN	
0.048	0.02	0.06405	NAN	-0.001281	NAN	NAN	
0.05	0.02	0.05745	NAN	-0.001149	NAN	NAN	
0.052	0.02	0.0573	NAN	-0.001146	NAN	NAN	
0.054	0.02	0.06315	0.06198	-0.001263	-0.0012396	NAN	
0.056	0.025	0.06825	NAN	-0.00170625	NAN	NAN	
0.058	0.025	0.06375	NAN	-0.00159375	NAN	NAN	
0.06	0.025	0.0576	NAN	-0.00144	NAN	NAN	
0.062	0.025	0.0576	NAN	-0.00144	NAN	NAN	
0.064	0.025	0.06375	0.06216	-0.00159375	-0.001554	NAN	
0.066	0.03	0.06795	NAN	-0.0020385	NAN	NAN	
0.068	0.03	0.0639	NAN	-0.001917	NAN	NAN	
0.07	0.03	0.05745	NAN	-0.0017235	NAN	NAN	
0.072	0.03	0.05715	NAN	-0.0017145	NAN	NAN	
0.074	0.03	0.06345	0.06195	-0.0019035	-0.0018585	NAN	
0.076	0.03	0.0681	NAN	-0.002043	NAN	NAN	
0.078	0.035	0.0636	NAN	-0.002226	NAN	NAN	
0.08	0.035	0.0576	NAN	-0.002016	NAN	NAN	
0.082	0.035	0.0576	NAN	-0.002016	NAN	NAN	
0.084	0.035	0.0639	0.06213	-0.0022365	-0.00217455	NAN	
0.086	0.035	0.0681	NAN	-0.0023835	NAN	NAN	
0.088	0.04	0.06345	NAN	-0.002538	NAN	NAN	
0.09	0.04	0.05685	NAN	-0.002274	NAN	NAN	
0.092	0.04	0.0573	NAN	-0.002292	NAN	NAN	
0.094	0.04	0.06405	0.06201	-0.002562	-0.0024804	NAN	
0.096	0.04	0.0681	NAN	-0.002724	NAN	NAN	
0.098	0.04	0.06375	NAN	-0.00255	NAN	NAN	
0.1	0.045	0.05715	NAN	-0.00257175	NAN	NAN	
0.102	0.045	0.05775	NAN	-0.00259875	NAN	NAN	
0.104	0.045	0.06375	0.06195	-0.00286875	-0.00278775	NAN	
0.106	0.045	0.06765	NAN	-0.00304425	NAN	NAN	
0.108	0.045	0.06345	NAN	-0.00285525	NAN	NAN	
0.11	0.05	0.057	NAN	-0.00285	NAN	NAN	
0.112	0.05	0.0573	NAN	-0.002865	NAN	NAN	
0.114	0.05	0.06405	0.06204	-0.0032025	-0.003102	NAN	
0.116	0.05	0.06825	NAN	-0.0034125	NAN	NAN	
0.118	0.05	0.0636	NAN	-0.00318	NAN	NAN	
0.12	0.05	0.05715	NAN	-0.0028575	NAN	NAN	
0.122	0.055	0.05745	NAN	-0.00315975	NAN	NAN	
0.124	0.055	0.06345	0.06183	-0.00348975	-0.00340065	NAN	
0.126	0.055	0.06765	NAN	-0.00372075	NAN	NAN	
0.128	0.055	0.06345	NAN	-0.00348975	NAN	NAN	
0.13	0.055	0.05715	NAN	-0.00314325	NAN	NAN	
0.132	0.06	0.0576	NAN	-0.003456	NAN	NAN	
0.134	0.06	0.0639	0.06204	-0.003834	-0.0037224	NAN	
0.136	0.06	0.0681	NAN	-0.004086	NAN	NAN	
0.138	0.06	0.06345	NAN	-0.003807	NAN	NAN	
0.14	0.06	0.0573	NAN	-0.003438	NAN	NAN	
0.142	0.06	0.0573	NAN	-0.003438	NAN	NAN	
0.144	0.065	0.0639	0.06186	-0.0041535	-0.0040209	NAN	
0.146	0.065	0.0678	NAN	-0.004407	NAN	NAN	
0.148	0.065	0.063	NAN	-0.004095	NAN	NAN	
0.15	0.065	0.05715	NAN	-0.00371475	NAN	NAN	
0.152	0.065	0.0573	NAN	-0.0037245	NAN	NAN	
0.154	0.07	0.0639	0.06195	-0.004473	-0.0043365	NAN	
0.156	0.07	0.0681	NAN	-0.004767	NAN	NAN	
0.158	0.07	0.0633	NAN	-0.004431	NAN	NAN	
0.16	0.07	0.05715	NAN	-0.0040005	NAN	NAN	
0.162	0.07	0.0576	NAN	-0.004032	NAN	NAN	
0.164	0.07	0.06375	0.06189	-0.0044625	-0.0043323	NAN	
0.166	0.075	0.0678	NAN	-0.005085	NAN	NAN	
0.168	0.075	0.06315	NAN	-0.00473625	NAN	NAN	
0.17	0.075	0.05715	NAN	-0.00428625	NAN	NAN	
0.172	0.075	0.05775	NAN	-0.00433125	NAN	NAN	
0.174	0.075	0.06435	0.06204	-0.00482625	-0.004653	NAN	
0.176	0.08	0.06795	NAN	-0.005436	NAN	NAN	
0.178	0.08	0.063	NAN	-0.00504	NAN	NAN	
0.18	0.08	0.05715	NAN	-0.004572	NAN	NAN	
0.182	0.08	0.0573	NAN	-0.004584	NAN	NAN	
0.184	0.08	0.06375	0.06189	-0.0051	-0.0049512	NAN	
0.186	0.08	0.06795	NAN	-0.005436	NAN	NAN	
0.188	0.085	0.0633	NAN	-0.0053805	NAN	NAN	
0.19	0.085	0.0573	NAN	-0.0048705	NAN	NAN	
0.192	0.085	0.0576	NAN	-0.004896	NAN	NAN	
0.194	0.085	0.0645	0.06216	-0.0054825	-0.0052836	NAN	
0.196	0.085	0.0681	NAN	-0.0057885	NAN	NAN	
0.198	0.09	0.0633	NAN	-0.005697	NAN	NAN	
0.2	0.09	0.05685	NAN	-0.0051165	NAN	NAN	
0.202	0.09	0.05745	NAN	-0.0051705	NAN	NAN	
0.204	0.09	0.0639	0.06192	-0.005751	-0.0055728	NAN	
0.206	0.09	0.0681	NAN	-0.006129	NAN	NAN	
0.208	0.09	0.0633	NAN	-0.005697	NAN	NAN	
0.21	0.095	0.0573	NAN	-0.0054435	NAN	NAN	
0.212	0.095	0.05775	NAN	-0.00548625	NAN	NAN	
0.214	0.095	0.06435	0.06213	-0.00611325	-0.00590235	NAN	
0.216	0.095	0.06825	NAN	-0.00648375	NAN	NAN	
0.218	0.095	0.063	NAN	-0.005985	NAN	NAN	
0.22	0.1	0.05685	NAN	-0.005685	NAN	NAN	
0.222	0.1	0.05745	NAN	-0.005745	NAN	NAN	
0.224	0.1	0.06435	0.06195	-0.006435	-0.006195	NAN	
0.226	0.1	0.0678	NAN	-0.00678	NAN	NAN	
0.228	0.1	0.0633	NAN	-0.00633	NAN	NAN	
0.23	0.1	0.05715	NAN	-0.005715	NAN	NAN	
0.232	0.105	0.05805	NAN	-0.00609525	NAN	NAN	
0.234	0.105	0.06435	0.06204	-0.00675675	-0.0065142	NAN	
0.236	0.105	0.0678	NAN	-0.007119	NAN	NAN	
0.238	0.105	0.06285	NAN	-0.00659925	NAN	NAN	
0.24	0.105	0.05685	NAN	-0.00596925	NAN	NAN	
0.242	0.11	0.0576	NAN	-0.006336	NAN	NAN	
0.244	0.11	0.06465	0.06213	-0.0071115	-0.0068343	NAN	
0.246	0.11	0.06825	NAN	-0.0075075	NAN	NAN	
0.248	0.11	0.0633	NAN	-0.006963	NAN	NAN	
0.25	0.11	0.057	NAN	-0.00627	NAN	NAN	
0.252	0.11	0.0579	NAN	-0.006369	NAN	NAN	
0.254	0.115	0.0642	0.06198	-0.007383	-0.0071277	NAN	
0.256	0.115	0.0681	NAN	-0.0078315	NAN	NAN	
0.258	0.115	0.0627	NAN	-0.0072105	NAN	NAN	
0.26	0.115	0.05685	NAN	-0.00653775	NAN	NAN	
0.262	0.115	0.0579	NAN	-0.0066585	NAN	NAN	
0.264	0.12	0.0648	0.06213	-0.007776	-0.0074556	NAN	
0.266	0.12	0.06825	NAN	-0.00819	NAN	NAN	
0.268	0.12	0.06285	NAN	-0.007542	NAN	NAN	
0.27	0.12	0.057	NAN	-0.00684	NAN	NAN	
0.272	0.12	0.05775	NAN	-0.00693	NAN	NAN	
0.274	0.12	0.0645	0.06195	-0.00774	-0.007434	NAN	
0.276	0.125	0.06795	NAN	-0.00849375	NAN	NAN	
0.278	0.125	0.06255	NAN	-0.00781875	NAN	NAN	
0.28	0.125	0.05715	NAN	-0.00714375	NAN	NAN	
0.282	0.125	0.0579	NAN	-0.0072375	NAN	NAN	
0.284	0.125	0.0648	0.06216	-0.0081	-0.00777	NAN	
0.286	0.13	0.06795	NAN	-0.0088335	NAN	NAN	
0.288	0.13	0.063	NAN	-0.00819	NAN	NAN	
0.29	0.13	0.05685	NAN	-0.0073905	NAN	NAN	
0.292	0.13	0.05775	NAN	-0.0075075	NAN	NAN	
0.294	0.13	0.06405	0.06174	-0.0083265	-0.0080262	NAN	
0.296	0.13	0.0675	NAN	-0.008775	NAN	NAN	
0.298	0.135	0.06255	NAN	-0.00844425	NAN	NAN	
0.3	0.135	0.057	NAN	-0.007695	NAN	NAN	
0.302	0.135	0.05805	NAN	-0.00783675	NAN	NAN	
0.304	0.135	0.0645	0.06216	-0.0087075	-0.0083916	NAN	
0.306	0.135	0.0684	NAN	-0.009234	NAN	NAN	
0.308	0.14	0.06285	NAN	-0.008799	NAN	NAN	
0.31	0.14	0.05685	NAN	-0.007959	NAN	NAN	
0.312	0.14	0.05805	NAN	-0.008127	NAN	NAN	
0.314	0.14	0.0645	0.06198	-0.00903	-0.0086772	NAN	
0.316	0.14	0.0678	NAN	-0.009492	NAN	NAN	
0.318	0.145	0.0627	NAN	-0.0090915	NAN	NAN	
0.32	0.145	0.05685	NAN	-0.00824325	NAN	NAN	
0.322	0.145	0.0582	NAN	-0.008439	NAN	NAN	
0.324	0.145	0.0651	0.06216	-0.0094395	-0.0090132	NAN	
0.326	0.145	0.06795	NAN	-0.00985275	NAN	NAN	
0.328	0.145	0.0627	NAN	-0.0090915	NAN	NAN	
0.33	0.15	0.057	NAN	-0.00855	NAN	NAN	
0.332	0.15	0.05775	NAN	-0.0086625	NAN	NAN	
0.334	0.15	0.0645	0.06195	-0.009675	-0.0092925	NAN	
0.336	0.15	0.06765	NAN	-0.0101475	NAN	NAN	
0.338	0.15	0.06285	NAN	-0.0094275	NAN	NAN	
0.34	0.155	0.05715	NAN	-0.00885825	NAN	NAN	
0.342	0.155	0.0582	NAN	-0.009021	NAN	NAN	
0.344	0.155	0.06525	0.06225	-0.01011375	-0.00964875	NAN	
0.346	0.155	0.0681	NAN	-0.0105555	NAN	NAN	
0.348	0.155	0.06255	NAN	-0.00969525	NAN	NAN	
0.35	0.155	0.05685	NAN	-0.00881175	NAN	NAN	
0.352	0.16	0.05775	NAN	-0.00924	NAN	NAN	
0.354	0.16	0.06465	0.06192	-0.010344	-0.0099072	NAN	
0.356	0.16	0.0678	NAN	-0.010848	NAN	NAN	
0.358	0.16	0.06255	NAN	-0.010008	NAN	NAN	
0.36	0.16	0.05685	NAN	-0.009096	NAN	NAN	
0.362	0.165	0.0582	NAN	-0.009603	NAN	NAN	
0.364	0.165	0.06495	0.06207	-0.01071675	-0.01024155	NAN	
0.366	0.165	0.0681	NAN	-0.0112365	NAN	NAN	
0.368	0.165	0.06225	NAN	-0.01027125	NAN	NAN	
0.37	0.165	0.0567	NAN	-0.0093555	NAN	NAN	
0.372	0.165	0.05775	NAN	-0.00952875	NAN	NAN	
0.374	0.17	0.0645	0.0618	-0.010965	-0.010506	NAN	
0.376	0.17	0.06765	NAN	-0.0115005	NAN	NAN	
0.378	0.17	0.0624	NAN	-0.010608	NAN	NAN	
0.38	0.17	0.057	NAN	-0.00969	NAN	NAN	
0.382	0.17	0.0582	NAN	-0.009894	NAN	NAN	
0.384	0.175	0.0651	0.06201	-0.0113925	-0.01085175	NAN	
0.386	0.175	0.06765	NAN	-0.01183875	NAN	NAN	
0.388	0.175	0.0621	NAN	-0.0108675	NAN	NAN	
0.39	0.175	0.0564	NAN	-0.00987	NAN	NAN	
0.392	0.175	0.0579	NAN	-0.0101325	NAN	NAN	
0.394	0.175	0.06465	0.06189	-0.01131375	-0.01083075	NAN	
0.396	0.18	0.06795	NAN	-0.012231	NAN	NAN	
0.398	0.18	0.06255	NAN	-0.011259	NAN	NAN	
0.4	0.18	0.057	NAN	-0.01026	NAN	NAN	
0.402	0.18	0.0582	NAN	-0.010476	NAN	NAN	
0.404	0.18	0.06495	0.06198	-0.011691	-0.0111564	NAN	
0.406	0.185	0.0675	NAN	-0.0124875	NAN	NAN	
0.408	0.185	0.06225	NAN	-0.01151625	NAN	NAN	
0.41	0.185	0.05655	NAN	-0.01046175	NAN	NAN	
0.412	0.185	0.0582	NAN	-0.010767	NAN	NAN	
0.414	0.185	0.06525	0.06198	-0.01207125	-0.0114663	NAN	
0.416	0.185	0.0678	NAN	-0.012543	NAN	NAN	
0.418	0.19	0.0621	NAN	-0.011799	NAN	NAN	
0.42	0.19	0.0567	NAN	-0.010773	NAN	NAN	
0.422	0.19	0.05805	NAN	-0.0110295	NAN	NAN	
0.424	0.19	0.06495	0.06183	-0.0123405	-0.0117477	NAN	
0.426	0.19	0.06735	NAN	-0.0127965	NAN	NAN	
0.428	0.195	0.0621	NAN	-0.0121095	NAN	NAN	
0.43	0.195	0.05655	NAN	-0.01102725	NAN	NAN	
0.432	0.195	0.05835	NAN	-0.01137825	NAN	NAN	
0.434	0.195	0.06495	0.06192	-0.01266525	-0.0120744	NAN	
0.436	0.195	0.0678	NAN	-0.013221	NAN	NAN	
0.438	0.195	0.06195	NAN	-0.01208025	NAN	NAN	
0.44	0.2	0.0567	NAN	-0.01134	NAN	NAN	
0.442	0.2	0.0582	NAN	-0.01164	NAN	NAN	
0.444	0.2	0.06495	0.0618	-0.01299	-0.01236	NAN	
0.446	0.2	0.06735	NAN	-0.01347	NAN	NAN	
0.448	0.2	0.0618	NAN	-0.01236	NAN	NAN	
0.45	0.205	0.05655	NAN	-0.01159275	NAN	NAN	
0.452	0.205	0.05835	NAN	-0.01196175	NAN	NAN	
